pruid,prname,prnameFR,sdate,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
35,Ontario,Ontario,8/24/2020,41507,0,2798,41507,105,284.95
24,Quebec,Québec,8/24/2020,61741,0,5744,61741,68,727.65
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/24/2020,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,8/24/2020,189,0,2,189,0,24.33
12,Nova Scotia,Nouvelle-Écosse,8/24/2020,1080,0,65,1080,0,111.18
11,Prince Edward Island,Île-du-Prince-Édouard,8/24/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/24/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/24/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/24/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/24/2020,13,0,0,13,0,
1,Canada,Canada,8/24/2020,125647,0,9083,125647,751,334.26
59,British Columbia,Colombie-Britannique,8/25/2020,5242,0,203,5242,58,103.37
48,Alberta,Alberta,8/25/2020,13083,0,235,13083,77,299.29
47,Saskatchewan,Saskatchewan,8/25/2020,1601,0,23,1601,-1,136.32
46,Manitoba,Manitoba,8/25/2020,1018,0,13,1018,25,74.34
35,Ontario,Ontario,8/25/2020,41607,0,2800,41607,100,285.63
24,Quebec,Québec,8/25/2020,61803,0,5746,61803,62,728.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/25/2020,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,8/25/2020,190,0,2,190,1,24.46
12,Nova Scotia,Nouvelle-Écosse,8/25/2020,1080,0,65,1080,0,111.18
11,Prince Edward Island,Île-du-Prince-Édouard,8/25/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/25/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/25/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/25/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/25/2020,13,0,0,13,0,
1,Canada,Canada,8/25/2020,125969,0,9090,125969,322,335.12
59,British Columbia,Colombie-Britannique,8/26/2020,5304,0,203,5304,62,104.59
48,Alberta,Alberta,8/26/2020,13210,0,235,13210,127,302.2
47,Saskatchewan,Saskatchewan,8/26/2020,1604,0,24,1604,3,136.57
46,Manitoba,Manitoba,8/26/2020,1043,0,13,1043,25,76.16
35,Ontario,Ontario,8/26/2020,41695,0,2802,41695,88,286.24
24,Quebec,Québec,8/26/2020,61945,0,5747,61945,142,730.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/26/2020,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,8/26/2020,190,0,2,190,0,24.46
12,Nova Scotia,Nouvelle-Écosse,8/26/2020,1081,0,65,1081,1,111.28
11,Prince Edward Island,Île-du-Prince-Édouard,8/26/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/26/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/26/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/26/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/26/2020,13,0,0,13,0,
1,Canada,Canada,8/26/2020,126417,0,9094,126417,448,336.31
59,British Columbia,Colombie-Britannique,8/27/2020,5372,0,204,5372,68,105.93
48,Alberta,Alberta,8/27/2020,13318,0,237,13318,108,304.67
47,Saskatchewan,Saskatchewan,8/27/2020,1609,0,24,1609,5,137
46,Manitoba,Manitoba,8/27/2020,1064,0,14,1064,21,77.69
35,Ontario,Ontario,8/27/2020,41813,0,2803,41813,118,287.05
24,Quebec,Québec,8/27/2020,62026,0,5750,62026,81,731.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/27/2020,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,8/27/2020,190,0,2,190,0,24.46
12,Nova Scotia,Nouvelle-Écosse,8/27/2020,1081,0,65,1081,0,111.28
11,Prince Edward Island,Île-du-Prince-Édouard,8/27/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/27/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/27/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/27/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/27/2020,13,0,0,13,0,
1,Canada,Canada,8/27/2020,126848,0,9102,126818,401,337.38
59,British Columbia,Colombie-Britannique,8/28/2020,5496,0,204,5496,124,108.37
48,Alberta,Alberta,8/28/2020,13476,0,237,13476,158,308.28
47,Saskatchewan,Saskatchewan,8/28/2020,1611,0,24,1611,2,137.17
46,Manitoba,Manitoba,8/28/2020,1096,0,14,1096,32,80.03
35,Ontario,Ontario,8/28/2020,41935,0,2809,41935,122,287.89
24,Quebec,Québec,8/28/2020,62076,0,5755,62076,50,731.6
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/28/2020,269,0,3,269,1,51.58
13,New Brunswick,Nouveau-Brunswick,8/28/2020,191,0,2,191,1,24.59
12,Nova Scotia,Nouvelle-Écosse,8/28/2020,1083,0,65,1083,2,111.49
11,Prince Edward Island,Île-du-Prince-Édouard,8/28/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/28/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/28/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/28/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/28/2020,13,0,0,13,0,
1,Canada,Canada,8/28/2020,127310,0,9113,127310,492,338.69
59,British Columbia,Colombie-Britannique,8/29/2020,5496,0,204,5496,0,108.37
48,Alberta,Alberta,8/29/2020,13476,0,237,13476,0,308.28
47,Saskatchewan,Saskatchewan,8/29/2020,1615,0,24,1615,4,137.51
46,Manitoba,Manitoba,8/29/2020,1151,0,14,1151,55,84.05
35,Ontario,Ontario,8/29/2020,42083,0,2809,42083,148,288.9
24,Quebec,Québec,8/29/2020,62232,0,5755,62232,156,733.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/29/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,8/29/2020,191,0,2,191,0,24.59
12,Nova Scotia,Nouvelle-Écosse,8/29/2020,1083,0,65,1083,0,111.49
11,Prince Edward Island,Île-du-Prince-Édouard,8/29/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/29/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/29/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/29/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/29/2020,13,0,0,13,0,
1,Canada,Canada,8/29/2020,127673,0,9113,127673,363,339.65
59,British Columbia,Colombie-Britannique,8/30/2020,5496,0,204,5496,0,108.37
48,Alberta,Alberta,8/30/2020,13476,0,237,13476,0,308.28
47,Saskatchewan,Saskatchewan,8/30/2020,1615,0,24,1615,0,137.51
46,Manitoba,Manitoba,8/30/2020,1186,0,14,1186,35,86.6
35,Ontario,Ontario,8/30/2020,42195,0,2810,42195,112,289.67
24,Quebec,Québec,8/30/2020,62352,0,5758,62352,120,734.85
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/30/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,8/30/2020,191,0,2,191,0,24.59
12,Nova Scotia,Nouvelle-Écosse,8/30/2020,1083,0,65,1083,0,111.49
11,Prince Edward Island,Île-du-Prince-Édouard,8/30/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/30/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/30/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/30/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/30/2020,13,0,0,13,0,
1,Canada,Canada,8/30/2020,127940,0,9117,127940,267,340.36
59,British Columbia,Colombie-Britannique,8/31/2020,5790,0,208,5790,294,114.17
48,Alberta,Alberta,8/31/2020,13902,0,239,13902,426,318.03
47,Saskatchewan,Saskatchewan,8/31/2020,1619,0,24,1619,4,137.85
46,Manitoba,Manitoba,8/31/2020,1214,0,14,1214,28,88.65
35,Ontario,Ontario,8/31/2020,42309,0,2811,42309,114,290.45
24,Quebec,Québec,8/31/2020,62492,0,5760,62492,140,736.5
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/31/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,8/31/2020,191,0,2,191,0,24.59
12,Nova Scotia,Nouvelle-Écosse,8/31/2020,1085,0,65,1085,2,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,8/31/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,8/31/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,8/31/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,8/31/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,8/31/2020,13,0,0,13,0,
1,Canada,Canada,8/31/2020,128948,0,9126,128948,1008,343.04
59,British Columbia,Colombie-Britannique,9/1/2020,5848,0,209,5848,58,115.31
48,Alberta,Alberta,9/1/2020,14066,0,241,14066,164,321.78
47,Saskatchewan,Saskatchewan,9/1/2020,1622,0,24,1622,3,138.11
46,Manitoba,Manitoba,9/1/2020,1232,0,14,1232,18,89.96
35,Ontario,Ontario,9/1/2020,42421,0,2812,42421,112,291.22
24,Quebec,Québec,9/1/2020,62614,0,5762,62614,122,737.94
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/1/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,9/1/2020,191,0,2,191,0,24.59
12,Nova Scotia,Nouvelle-Écosse,9/1/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/1/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,9/1/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/1/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/1/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/1/2020,13,0,0,13,0,
1,Canada,Canada,9/1/2020,129425,0,9132,129425,477,344.31
59,British Columbia,Colombie-Britannique,9/2/2020,5952,0,209,5952,104,117.37
48,Alberta,Alberta,9/2/2020,14180,0,242,14180,114,324.39
47,Saskatchewan,Saskatchewan,9/2/2020,1624,0,24,1624,2,138.28
46,Manitoba,Manitoba,9/2/2020,1244,0,14,1244,12,90.84
35,Ontario,Ontario,9/2/2020,42554,0,2812,42554,133,292.14
24,Quebec,Québec,9/2/2020,62746,0,5764,62746,132,739.5
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/2/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,9/2/2020,192,0,2,192,1,24.72
12,Nova Scotia,Nouvelle-Écosse,9/2/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/2/2020,44,0,0,44,0,28.03
60,Yukon,Yukon,9/2/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/2/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/2/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/2/2020,13,0,0,13,0,
1,Canada,Canada,9/2/2020,129923,0,9135,129923,498,345.64
59,British Columbia,Colombie-Britannique,9/3/2020,6041,0,210,6041,89,119.12
48,Alberta,Alberta,9/3/2020,14310,0,242,14310,130,327.36
47,Saskatchewan,Saskatchewan,9/3/2020,1634,0,24,1634,10,139.13
46,Manitoba,Manitoba,9/3/2020,1264,0,16,1264,20,92.3
35,Ontario,Ontario,9/3/2020,42686,0,2812,42686,132,293.04
24,Quebec,Québec,9/3/2020,62933,0,5767,62933,187,741.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/3/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,9/3/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/3/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/3/2020,46,0,0,46,2,29.31
60,Yukon,Yukon,9/3/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/3/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/3/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/3/2020,13,0,0,13,0,
1,Canada,Canada,9/3/2020,130493,0,9141,130493,570,347.15
59,British Columbia,Colombie-Britannique,9/4/2020,6162,0,211,6162,121,121.51
48,Alberta,Alberta,9/4/2020,14474,0,242,14474,164,331.11
47,Saskatchewan,Saskatchewan,9/4/2020,1638,0,24,1638,4,139.47
46,Manitoba,Manitoba,9/4/2020,1273,0,16,1273,9,92.96
35,Ontario,Ontario,9/4/2020,42834,0,2811,42834,148,294.06
24,Quebec,Québec,9/4/2020,63117,0,5767,63117,184,743.87
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/4/2020,269,0,3,269,0,51.58
13,New Brunswick,Nouveau-Brunswick,9/4/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/4/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/4/2020,47,0,0,47,1,29.95
60,Yukon,Yukon,9/4/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/4/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/4/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/4/2020,13,0,0,13,0,
1,Canada,Canada,9/4/2020,131124,0,9141,131124,631,348.83
59,British Columbia,Colombie-Britannique,9/5/2020,6162,0,211,6162,0,121.51
48,Alberta,Alberta,9/5/2020,14474,0,242,14474,0,331.11
47,Saskatchewan,Saskatchewan,9/5/2020,1643,0,24,1643,5,139.89
46,Manitoba,Manitoba,9/5/2020,1294,0,16,1294,21,94.49
35,Ontario,Ontario,9/5/2020,43003,0,2811,43003,169,295.22
24,Quebec,Québec,9/5/2020,63292,0,5769,63292,175,745.93
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/5/2020,270,0,3,270,1,51.77
13,New Brunswick,Nouveau-Brunswick,9/5/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/5/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/5/2020,47,0,0,47,0,29.95
60,Yukon,Yukon,9/5/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/5/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/5/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/5/2020,13,0,0,13,0,
1,Canada,Canada,9/5/2020,131495,0,9143,131495,371,349.82
59,British Columbia,Colombie-Britannique,9/6/2020,6162,0,211,6162,0,121.51
48,Alberta,Alberta,9/6/2020,14474,0,242,14474,0,331.11
47,Saskatchewan,Saskatchewan,9/6/2020,1651,0,24,1651,8,140.58
46,Manitoba,Manitoba,9/6/2020,1323,0,16,1323,29,96.61
35,Ontario,Ontario,9/6/2020,43161,0,2813,43161,158,296.3
24,Quebec,Québec,9/6/2020,63497,0,5769,63497,205,748.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/6/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/6/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/6/2020,1085,0,65,1085,0,111.7
11,Prince Edward Island,Île-du-Prince-Édouard,9/6/2020,47,0,0,47,0,29.95
60,Yukon,Yukon,9/6/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/6/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/6/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/6/2020,13,0,0,13,0,
1,Canada,Canada,9/6/2020,131895,0,9145,131895,400,350.88
59,British Columbia,Colombie-Britannique,9/7/2020,6162,0,211,6162,0,121.51
48,Alberta,Alberta,9/7/2020,14474,0,242,14474,0,331.11
47,Saskatchewan,Saskatchewan,9/7/2020,1662,0,24,1662,11,141.51
46,Manitoba,Manitoba,9/7/2020,1338,0,16,1338,15,97.7
35,Ontario,Ontario,9/7/2020,43161,0,2813,43161,0,296.3
24,Quebec,Québec,9/7/2020,63713,0,5770,63713,216,750.89
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/7/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/7/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/7/2020,1086,0,65,1086,1,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/7/2020,51,0,0,51,4,32.5
60,Yukon,Yukon,9/7/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/7/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/7/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/7/2020,13,0,0,13,0,
1,Canada,Canada,9/7/2020,132142,0,9146,132142,247,351.54
59,British Columbia,Colombie-Britannique,9/8/2020,6591,0,213,6591,429,129.97
48,Alberta,Alberta,9/8/2020,15093,0,247,15093,619,345.27
47,Saskatchewan,Saskatchewan,9/8/2020,1669,0,24,1669,7,142.11
46,Manitoba,Manitoba,9/8/2020,1349,0,16,1349,11,98.51
35,Ontario,Ontario,9/8/2020,43536,0,2813,43536,375,298.88
24,Quebec,Québec,9/8/2020,63876,0,5770,63876,163,752.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/8/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/8/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/8/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/8/2020,53,0,0,53,2,33.77
60,Yukon,Yukon,9/8/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/8/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/8/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/8/2020,13,0,0,13,0,
1,Canada,Canada,9/8/2020,133748,0,9153,133748,1606,355.81
59,British Columbia,Colombie-Britannique,9/9/2020,6691,0,213,6691,100,131.94
48,Alberta,Alberta,9/9/2020,15191,0,248,15191,98,347.52
47,Saskatchewan,Saskatchewan,9/9/2020,1670,0,24,1670,1,142.19
46,Manitoba,Manitoba,9/9/2020,1365,0,16,1365,16,99.67
35,Ontario,Ontario,9/9/2020,43685,0,2813,43685,149,299.9
24,Quebec,Québec,9/9/2020,64056,0,5771,64056,180,754.94
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/9/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/9/2020,192,0,2,192,0,24.72
12,Nova Scotia,Nouvelle-Écosse,9/9/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/9/2020,55,0,0,55,2,35.04
60,Yukon,Yukon,9/9/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/9/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/9/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/9/2020,13,0,0,13,0,
1,Canada,Canada,9/9/2020,134294,0,9155,134294,546,357.27
59,British Columbia,Colombie-Britannique,9/10/2020,6830,0,213,6830,139,134.68
48,Alberta,Alberta,9/10/2020,15304,0,253,15304,113,350.1
47,Saskatchewan,Saskatchewan,9/10/2020,1676,0,24,1676,6,142.7
46,Manitoba,Manitoba,9/10/2020,1378,0,16,1378,13,100.62
35,Ontario,Ontario,9/10/2020,43855,0,2814,43855,170,301.07
24,Quebec,Québec,9/10/2020,64244,0,5773,64244,188,757.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/10/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/10/2020,193,0,2,193,1,24.84
12,Nova Scotia,Nouvelle-Écosse,9/10/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/10/2020,55,0,0,55,0,35.04
60,Yukon,Yukon,9/10/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/10/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/10/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/10/2020,13,0,0,13,0,
1,Canada,Canada,9/10/2020,134924,0,9163,134924,630,358.94
59,British Columbia,Colombie-Britannique,9/11/2020,6962,0,213,6962,132,137.28
48,Alberta,Alberta,9/11/2020,15415,0,253,15415,111,352.64
47,Saskatchewan,Saskatchewan,9/11/2020,1688,0,24,1688,12,143.73
46,Manitoba,Manitoba,9/11/2020,1393,0,16,1393,15,101.72
35,Ontario,Ontario,9/11/2020,44068,0,2813,44068,213,302.53
24,Quebec,Québec,9/11/2020,64463,0,5774,64463,219,759.73
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/11/2020,270,0,3,270,0,51.77
13,New Brunswick,Nouveau-Brunswick,9/11/2020,193,0,2,193,0,24.84
12,Nova Scotia,Nouvelle-Écosse,9/11/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/11/2020,55,0,0,55,0,35.04
60,Yukon,Yukon,9/11/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/11/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/11/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/11/2020,13,0,0,13,0,
1,Canada,Canada,9/11/2020,135626,0,9163,135626,702,360.81
59,British Columbia,Colombie-Britannique,9/12/2020,6962,0,213,6962,0,137.28
48,Alberta,Alberta,9/12/2020,15415,0,253,15415,0,352.64
47,Saskatchewan,Saskatchewan,9/12/2020,1709,0,24,1709,21,145.51
46,Manitoba,Manitoba,9/12/2020,1410,0,16,1410,17,102.96
35,Ontario,Ontario,9/12/2020,44300,0,2814,44300,232,304.12
24,Quebec,Québec,9/12/2020,64707,0,5780,64707,244,762.61
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/12/2020,271,0,3,271,1,51.96
13,New Brunswick,Nouveau-Brunswick,9/12/2020,193,0,2,193,0,24.84
12,Nova Scotia,Nouvelle-Écosse,9/12/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/12/2020,55,0,0,55,0,35.04
60,Yukon,Yukon,9/12/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/12/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/12/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/12/2020,13,0,0,13,0,
1,Canada,Canada,9/12/2020,136141,0,9170,136141,515,362.18
59,British Columbia,Colombie-Britannique,9/13/2020,6962,0,213,6962,0,137.28
48,Alberta,Alberta,9/13/2020,15415,0,253,15415,0,352.64
47,Saskatchewan,Saskatchewan,9/13/2020,1726,0,24,1726,17,146.96
46,Manitoba,Manitoba,9/13/2020,1428,0,16,1428,18,104.27
35,Ontario,Ontario,9/13/2020,44504,0,2815,44504,204,305.52
24,Quebec,Québec,9/13/2020,64986,0,5780,64986,279,765.9
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/13/2020,271,0,3,271,0,51.96
13,New Brunswick,Nouveau-Brunswick,9/13/2020,193,0,2,193,0,24.84
12,Nova Scotia,Nouvelle-Écosse,9/13/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/13/2020,55,0,0,55,0,35.04
60,Yukon,Yukon,9/13/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/13/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/13/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/13/2020,13,0,0,13,0,
1,Canada,Canada,9/13/2020,136659,0,9171,136659,518,363.56
59,British Columbia,Colombie-Britannique,9/14/2020,7279,0,219,7279,317,143.53
48,Alberta,Alberta,9/14/2020,15833,0,254,15833,418,362.2
47,Saskatchewan,Saskatchewan,9/14/2020,1731,0,24,1731,5,147.39
46,Manitoba,Manitoba,9/14/2020,1449,0,16,1449,21,105.81
35,Ontario,Ontario,9/14/2020,44817,0,2816,44817,313,307.67
24,Quebec,Québec,9/14/2020,65262,0,5780,65262,276,769.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/14/2020,271,0,3,271,0,51.96
13,New Brunswick,Nouveau-Brunswick,9/14/2020,194,0,2,194,1,24.97
12,Nova Scotia,Nouvelle-Écosse,9/14/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/14/2020,55,0,0,55,0,35.04
60,Yukon,Yukon,9/14/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/14/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/14/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/14/2020,13,0,0,13,0,
1,Canada,Canada,9/14/2020,138010,0,9179,138010,1351,367.15
59,British Columbia,Colombie-Britannique,9/15/2020,7376,0,219,7376,97,145.44
48,Alberta,Alberta,9/15/2020,15957,0,254,15957,124,365.04
47,Saskatchewan,Saskatchewan,9/15/2020,1741,0,24,1741,10,148.24
46,Manitoba,Manitoba,9/15/2020,1466,0,16,1466,17,107.05
35,Ontario,Ontario,9/15/2020,45068,0,2820,45068,251,309.39
24,Quebec,Québec,9/15/2020,65554,0,5785,65554,292,772.59
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/15/2020,271,0,3,271,0,51.96
13,New Brunswick,Nouveau-Brunswick,9/15/2020,194,0,2,194,0,24.97
12,Nova Scotia,Nouvelle-Écosse,9/15/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/15/2020,57,0,0,57,2,36.32
60,Yukon,Yukon,9/15/2020,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,9/15/2020,5,0,0,5,0,11.15
62,Nunavut,Nunavut,9/15/2020,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,9/15/2020,13,0,0,13,0,
1,Canada,Canada,9/15/2020,138803,0,9188,138803,793,369.26
59,British Columbia,Colombie-Britannique,9/16/2020,7498,0,219,7498,122,147.85
48,Alberta,Alberta,9/16/2020,16128,0,254,16128,171,368.95
47,Saskatchewan,Saskatchewan,9/16/2020,1751,0,24,1751,10,149.09
46,Manitoba,Manitoba,9/16/2020,1489,0,16,1489,23,108.73
35,Ontario,Ontario,9/16/2020,45383,0,2822,45383,315,311.56
24,Quebec,Québec,9/16/2020,65857,0,5788,65857,303,776.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/16/2020,271,0,3,271,0,51.96
13,New Brunswick,Nouveau-Brunswick,9/16/2020,194,0,2,194,0,24.97
12,Nova Scotia,Nouvelle-Écosse,9/16/2020,1086,0,65,1086,0,111.8
11,Prince Edward Island,Île-du-Prince-Édouard,9/16/2020,57,0,0,57,0,36.32
